Date,AAPL,MSFT,AMZN,TSLA,NVDA,JPM
2015-01-02,24.21489715576172,39.7676887512207,15.425999641418457,14.620667457580566,0.4829852283000946,46.27431106567383
2015-01-05,23.5327205657959,39.40199661254883,15.10949993133545,14.005999565124512,0.4748275578022003,44.83773422241211
2015-01-06,23.534940719604492,38.82367706298828,14.76449966430664,14.085332870483398,0.4604315459728241,43.67512130737305
2015-01-07,23.864946365356445,39.31693649291992,14.920999526977539,14.063332557678223,0.4592318832874298,43.74177932739258
2015-01-08,24.78189468383789,40.473575592041016,15.02299976348877,14.041333198547363,0.4765070974826813,44.7192497253418
2015-01-09,24.808473587036133,40.133392333984375,14.846500396728516,13.77733325958252,0.47842657566070557,43.94170379638672
2015-01-12,24.19717025756836,39.63160705566406,14.570500373840332,13.480667114257812,0.47242826223373413,43.564056396484375
2015-01-13,24.412012100219727,39.4275016784668,14.737000465393066,13.616666793823242,0.47170835733413696,43.57145690917969
2015-01-14,24.31899070739746,39.087318420410156,14.66349983215332,12.845999717712402,0.47362783551216125,42.06822967529297
2015-01-15,23.658966064453125,38.6790885925293,14.34749984741211,12.791333198547363,0.47026878595352173,40.72050857543945
2015-01-16,23.475130081176758,39.325439453125,14.536999702453613,12.871333122253418,0.47890645265579224,41.41658020019531
2015-01-20,24.07978057861328,39.453006744384766,14.472000122070312,12.795332908630371,0.48034608364105225,41.253665924072266
2015-01-21,24.263622283935547,39.053306579589844,14.862500190734863,13.104666709899902,0.4870642125606537,41.386966705322266
2015-01-22,24.894845962524414,40.082366943359375,15.515999794006348,13.441332817077637,0.4954618513584137,42.64583969116211
2015-01-23,25.02330780029297,40.1248779296875,15.619500160217285,13.419333457946777,0.49690115451812744,41.97196578979492
2015-01-26,25.049888610839844,39.98030090332031,15.482999801635742,13.770000457763672,0.4947420358657837,42.038612365722656
2015-01-27,24.172801971435547,36.28078842163086,15.337499618530273,13.732000350952148,0.4709886312484741,41.61652755737305
2015-01-28,25.539371490478516,35.030601501464844,15.195500373840332,13.291333198547363,0.4633108079433441,40.542781829833984
2015-01-29,26.33449935913086,35.727989196777344,15.58899974822998,13.680000305175781,0.4745875895023346,41.22404861450195
2015-01-30,25.94911766052246,34.35873794555664,17.726499557495117,13.573332786560059,0.4606715440750122,40.268802642822266
